"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","9","StandardLogger","","","","","should display the correct log message with multiple lines message",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","16","upsertRecords","","","","","should upsert records with correct order",""
"passed","Mon Feb 19 04:04:08 GMT 2024","Mon Feb 19 04:04:10 GMT 2024","1163","","CliKintoneTest-20 Should return the error message when the user has no privilege to add records.","","","","CliKintoneTest-20 Should return the error message when the user has no privilege to add records.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","11","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","4","DeleteRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","12","upsertRecords","","","","","should upsert records correctly with record number on kintone has app code",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","15","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
"passed","Mon Feb 19 03:59:45 GMT 2024","Mon Feb 19 03:59:45 GMT 2024","7","createSchema","","","","","userSelected should create schema correctly with updateKey",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","13","parseCsv","","","","","should convert csv string to JSON correctly",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","13","deleteRecords","","","","","should throw error when API response is error",""
"passed","Mon Feb 19 04:06:35 GMT 2024","Mon Feb 19 04:06:37 GMT 2024","1812","","CliKintoneTest-61 Should return the error message when the guest space does not exist.","","","","CliKintoneTest-61 Should return the error message when the guest space does not exist.",""
"passed","Mon Feb 19 04:03:27 GMT 2024","Mon Feb 19 04:03:31 GMT 2024","3906","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","","","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.",""
"passed","Mon Feb 19 03:59:42 GMT 2024","Mon Feb 19 03:59:42 GMT 2024","4","validateRecordNumbers","","","","","should not throw error",""
"passed","Mon Feb 19 04:06:26 GMT 2024","Mon Feb 19 04:06:28 GMT 2024","1825","","CliKintoneTest-54 Should return the error message when importing records with --fields specified, including fields within a table.","","","","CliKintoneTest-54 Should return the error message when importing records with --fields specified, including fields within a table.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","7","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Mon Feb 19 04:01:28 GMT 2024","Mon Feb 19 04:01:38 GMT 2024","9423","","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.","","","","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","13","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","11","convertFieldValue","","","","","[8] convert LINK field correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","10","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Mon Feb 19 04:00:35 GMT 2024","Mon Feb 19 04:00:44 GMT 2024","9539","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.","","","","CliKintoneTest-139 Should delete the records of the app in which the Record_number field code has been changed.",""
"passed","Mon Feb 19 04:02:23 GMT 2024","Mon Feb 19 04:02:23 GMT 2024","606","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.","","","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.",""
"passed","Mon Feb 19 04:03:48 GMT 2024","Mon Feb 19 04:03:48 GMT 2024","639","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id","","","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","12","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Mon Feb 19 04:00:19 GMT 2024","Mon Feb 19 04:00:20 GMT 2024","599","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.","","","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.",""
"passed","Mon Feb 19 04:00:25 GMT 2024","Mon Feb 19 04:00:34 GMT 2024","9225","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.","","","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","15","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","14","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","6","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","15","convertFieldValue","","","","","[27] convert CATEGORY field correctly",""
"passed","Mon Feb 19 04:04:24 GMT 2024","Mon Feb 19 04:04:25 GMT 2024","1164","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.","","","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","5","stringifier","","","","","should stringify records as csv correctly",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","4","fieldInSubtableReader","","","","","missing field value",""
"passed","Mon Feb 19 04:04:31 GMT 2024","Mon Feb 19 04:04:35 GMT 2024","3990","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.","","","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","3","DeleteAllRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","11","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Mon Feb 19 04:02:42 GMT 2024","Mon Feb 19 04:02:49 GMT 2024","6590","","CliKintoneTest-91 Should return the record contents and download attachments successfully to a non-existent directory.","","","","CliKintoneTest-91 Should return the record contents and download attachments successfully to a non-existent directory.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","19","parseCsv","","","","","should convert subtable included csv string to JSON correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","6","groupByKeyChunked","","","","","can separate date source by group and chunked",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","8","deleteRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Mon Feb 19 04:03:35 GMT 2024","Mon Feb 19 04:03:39 GMT 2024","3960","","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.","","","","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.",""
"passed","Mon Feb 19 04:04:51 GMT 2024","Mon Feb 19 04:04:52 GMT 2024","686","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.","","","","CliKintoneTest-36 Should return the error message when importing records with a non-existent directory.",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","11","upsertRecords","","","","","should upsert records correctly with record numbers on local and kintone have app code",""
"passed","Mon Feb 19 04:03:57 GMT 2024","Mon Feb 19 04:04:02 GMT 2024","5615","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","","","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records",""
"passed","Mon Feb 19 03:59:53 GMT 2024","Mon Feb 19 03:59:53 GMT 2024","92","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Mon Feb 19 03:59:42 GMT 2024","Mon Feb 19 03:59:42 GMT 2024","5","ProgressLogger","","","","","should show progress logs correctly",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","7","logHandler","","","","","should set ""none"" to the log config level when log-level argument is ""none""",""
"passed","Mon Feb 19 04:03:14 GMT 2024","Mon Feb 19 04:03:18 GMT 2024","3933","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.","","","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","21","parseCsv","","","","","should convert empty csv string to JSON correctly",""
"passed","Mon Feb 19 04:07:01 GMT 2024","Mon Feb 19 04:07:02 GMT 2024","1172","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","","","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.",""
"passed","Mon Feb 19 03:59:45 GMT 2024","Mon Feb 19 03:59:45 GMT 2024","3","ParserError","","","","","should be constructed with string cause",""
"passed","Mon Feb 19 04:00:03 GMT 2024","Mon Feb 19 04:00:08 GMT 2024","5392","","CliKintoneTest-127 Should delete the records of the app in a space.","","","","CliKintoneTest-127 Should delete the records of the app in a space.",""
"passed","Mon Feb 19 04:02:31 GMT 2024","Mon Feb 19 04:02:35 GMT 2024","4021","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.","","","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.",""
"passed","Mon Feb 19 04:03:41 GMT 2024","Mon Feb 19 04:03:44 GMT 2024","3406","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","5","fieldInSubtableReader","","","","","empty field value",""
"passed","Mon Feb 19 04:05:01 GMT 2024","Mon Feb 19 04:05:12 GMT 2024","11325","","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.","","","","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.",""
"passed","Mon Feb 19 03:59:43 GMT 2024","Mon Feb 19 03:59:43 GMT 2024","21","File Generator functions","","","","","should throw error when file path is invalid",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","27","parseCsv","","","","","should convert csv string to JSON correctly (LF)",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","11","convertFieldValue","","","","","[9] convert UPDATED_TIME field correctly",""
"passed","Mon Feb 19 04:06:06 GMT 2024","Mon Feb 19 04:06:09 GMT 2024","3049","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.","","","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.",""
"passed","Mon Feb 19 04:05:56 GMT 2024","Mon Feb 19 04:06:06 GMT 2024","10004","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.",""
"passed","Mon Feb 19 03:59:52 GMT 2024","Mon Feb 19 03:59:53 GMT 2024","110","","CliKintoneTest-1 Should return the error message when specifying unknown option","","","","CliKintoneTest-1 Should return the error message when specifying unknown option",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","8","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Mon Feb 19 03:59:54 GMT 2024","Mon Feb 19 03:59:55 GMT 2024","107","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Mon Feb 19 03:59:56 GMT 2024","Mon Feb 19 03:59:57 GMT 2024","590","","CliKintoneTest-14 Should return the error message when no authorized information","","","","CliKintoneTest-14 Should return the error message when no authorized information",""
"passed","Mon Feb 19 03:59:43 GMT 2024","Mon Feb 19 03:59:43 GMT 2024","13","File Generator functions","Generate file success","","","","should generate file correctly with baseDir",""
"passed","Mon Feb 19 04:04:18 GMT 2024","Mon Feb 19 04:04:19 GMT 2024","603","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","19","parseCsv","","","","","should convert multiple subtables included csv string to JSON correctly",""
"passed","Mon Feb 19 04:04:25 GMT 2024","Mon Feb 19 04:04:27 GMT 2024","2767","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","","","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.",""
"passed","Mon Feb 19 04:04:23 GMT 2024","Mon Feb 19 04:04:24 GMT 2024","598","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.","","","","CliKintoneTest-27 Should return the error message when importing records with valid and invalid API Tokens.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","3","AddRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","13","hasAppCode","","","","","should throw with invalid error (input: App-123, appCode: )",""
"passed","Mon Feb 19 04:02:56 GMT 2024","Mon Feb 19 04:03:04 GMT 2024","7575","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.","","","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","12","convertFieldValue","","","","","[13] convert TIME field correctly",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","7","StandardLogger","","","","","should display ERROR message when calling logger with ""error"" level",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","10","convertFieldValue","","","","","[6] convert LINK field correctly",""
"passed","Mon Feb 19 04:01:07 GMT 2024","Mon Feb 19 04:01:08 GMT 2024","1706","","CliKintoneTest-143 Should return the error message when deleting records with incorrect App Code.","","","","CliKintoneTest-143 Should return the error message when deleting records with incorrect App Code.",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","4","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Mon Feb 19 03:59:38 GMT 2024","Mon Feb 19 03:59:38 GMT 2024","7","api","","","","","should pass apiToken to the apiClient correctly",""
"passed","Mon Feb 19 04:03:44 GMT 2024","Mon Feb 19 04:03:48 GMT 2024","3427","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified","","","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified",""
"passed","Mon Feb 19 04:01:08 GMT 2024","Mon Feb 19 04:01:13 GMT 2024","4809","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.","","","","CliKintoneTest-144 Should delete the records without the delete confirmation message when specifying the -y option.",""
"passed","Mon Feb 19 04:04:18 GMT 2024","Mon Feb 19 04:04:18 GMT 2024","624","","CliKintoneTest-24 Should return the error message when importing records with draft API Token.","","","","CliKintoneTest-24 Should return the error message when importing records with draft API Token.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","12","convertFieldValue","","","","","[11] convert DATETIME field correctly",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","31","upsertRecords","","","","","should throw error because the record number is invalid",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","25","upsertRecords","","","","","should throw error when update key field is not unique",""
"passed","Mon Feb 19 04:00:14 GMT 2024","Mon Feb 19 04:00:18 GMT 2024","4688","","CliKintoneTest-129 Should delete all records of a specified app","","","","CliKintoneTest-129 Should delete all records of a specified app",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","4","buildHeaderFields","","","","","should generate fieldCode array correctly (data without subtable)",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","5","Helper functions","replacePlaceholders","","","","should replace placeholders correctly",""
"passed","Mon Feb 19 04:00:34 GMT 2024","Mon Feb 19 04:00:34 GMT 2024","115","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.","","","","CliKintoneTest-137 Should return the error message when deleting records with a non-existent file.",""
"passed","Mon Feb 19 03:59:42 GMT 2024","Mon Feb 19 03:59:43 GMT 2024","843","main","","","","","should throw error when required arguments are missing",""
"passed","Mon Feb 19 04:06:40 GMT 2024","Mon Feb 19 04:06:44 GMT 2024","3961","","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.","","","","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","6","StandardLogger","","","","","should display WARN message when calling logger with ""warn"" level",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","7","logHandler","","","","","should set ""fatal"" to the log config level when log-level argument is ""fatal""",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","13","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Mon Feb 19 03:59:39 GMT 2024","Mon Feb 19 03:59:39 GMT 2024","17","addRecords","","","","","should upload files correctly when attachmentsDir is given and with subtable",""
"passed","Mon Feb 19 03:59:54 GMT 2024","Mon Feb 19 03:59:54 GMT 2024","97","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Mon Feb 19 04:00:44 GMT 2024","Mon Feb 19 04:00:47 GMT 2024","2839","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.","","","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.",""
"passed","Mon Feb 19 04:03:39 GMT 2024","Mon Feb 19 04:03:40 GMT 2024","1122","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-102 Should return the error message when exporting records with --fields specified, including existent and non-existent field codes.",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","7","deleteAllRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Mon Feb 19 03:59:42 GMT 2024","Mon Feb 19 03:59:42 GMT 2024","10","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Mon Feb 19 03:59:44 GMT 2024","Mon Feb 19 03:59:44 GMT 2024","6","logHandler","","","","","should set ""warn"" to the log config level when log-level argument is ""warn""",""
"passed","Mon Feb 19 04:04:40 GMT 2024","Mon Feb 19 04:04:42 GMT 2024","2848","","CliKintoneTest-33 Should import the records successfully with --attachments-dir specified and no attachment field.","","","","CliKintoneTest-33 Should import the records successfully with --attachments-dir specified and no attachment field.",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","14","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Mon Feb 19 03:59:45 GMT 2024","Mon Feb 19 03:59:45 GMT 2024","4","ParserError","","","","","should be constructed with CsvError",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","15","convertFieldValue","","","","","[21] convert DATETIME field correctly",""
"passed","Mon Feb 19 03:59:41 GMT 2024","Mon Feb 19 03:59:41 GMT 2024","9","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Mon Feb 19 04:01:38 GMT 2024","Mon Feb 19 04:01:38 GMT 2024","109","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.","","","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.",""
"passed","Mon Feb 19 03:59:38 GMT 2024","Mon Feb 19 03:59:38 GMT 2024","28","getRecords","","","","","should throw error when API response is error",""
"passed","Mon Feb 19 03:59:43 GMT 2024","Mon Feb 19 03:59:43 GMT 2024","20","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Mon Feb 19 03:59:57 GMT 2024","Mon Feb 19 03:59:57 GMT 2024","675","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Mon Feb 19 03:59:40 GMT 2024","Mon Feb 19 03:59:40 GMT 2024","5","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)",""
"passed","Mon Feb 19 04:03:10 GMT 2024","Mon Feb 19 04:03:14 GMT 2024","4058","","CliKintoneTest-95 Should return the record contents with valid condition query.","","","","CliKintoneTest-95 Should return the record contents with valid condition query.",""
