"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","10","convertFieldValue","","","","","[6] convert MULTI_LINE_TEXT field correctly",""
"passed","Mon Feb 19 15:20:35 GMT 2024","Mon Feb 19 15:20:35 GMT 2024","687","","CliKintoneTest-17 Should return the error message when the user information is incorrect","","","","CliKintoneTest-17 Should return the error message when the user information is incorrect",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[20] convert DATETIME field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","13","convertFieldValue","","","","","[15] convert DATE field correctly",""
"skipped","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","24","getRecords","","","","","can download files including special characters",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","9","upsertRecords","","","","","should upsert records correctly with record number",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","6","logHandler","","","","","should set ""debug"" to the log config level when log-level argument is ""debug""",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","convertFieldValue","","","","","[2] convert MODIFIER field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","13","hasAppCode","","","","","should throw with invalid error (input: App-123, appCode: )",""
"passed","Mon Feb 19 15:20:29 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","201","main","","","","","should throw error when no commands are passed",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","10","userSelected","","","","","should throw an Error if specified field is in a Table field",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","7","StandardLogger","","","","","should display FATAL message when calling logger with ""fatal"" level",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","11","userSelected","","","","","should throw an Error if specified field is not supported",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","19","convertFieldValue","","","","","[18] convert TIME field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","22","parseCsv","","","","","should convert csv string with no record to JSON correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","5","hasAppCode","","","","","should pass (input: App-123, appCode: App, result: true)",""
"passed","Mon Feb 19 15:20:29 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","395","main","","","","","should throw error when an undefined command is passed",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","4","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneRestAPIError)",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","13","upsertRecords","","","","","should upsert records correctly with number",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","96","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","16","Helper functions","validateRequireColumnsInTable","","","","should throw error when required columns are not found",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","7","withNextIterator","","","","","can iterate from data source with next value",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","upsertRecords","","","","","should upsert records correctly with record number on kintone has app code",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","3","parseKintoneRestAPIError","","","","","should return parsed string",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","8","logHandler","","","","","should set ""none"" to the log config level when log-level argument is ""none""",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","32","upsertRecords","","","","","should throw error because the record numbers are mixed with those with and without app code",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","10","csvStringifier","","","","","should convert kintone records to csv string correctly",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","24","getRecords","","","","","can download files in subtable to a specified directory",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","12","convertFieldValue","","","","","[12] convert MULTI_SELECT field correctly",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","18","api","","","","","should pass apiToken to the apiClient correctly",""
"passed","Mon Feb 19 15:20:29 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","806","main","","","","","should throw error when required arguments are missing",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","13","validateRecordNumbers","","","","","should throw error when the record number is not exists",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","5","chunked","","","","","can separate data source by chunk",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","37","getRecords","","","","","should throw error when API response is error",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","5","createSchema","","","","","formLayout should create schema correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","32","upsertRecords","","","","","should throw error because the record number is invalid",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","5","fieldInSubtableReader","","","","","empty field value",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","20","convertFieldValue","","","","","[25] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","16","convertFieldValue","","","","","[17] convert CHECK_BOX field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","104","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","10","convertFieldValue","","","","","[8] convert LINK field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","convertFieldValue","","","","","[1] convert CREATED_TIME field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","16","convertFieldValue","","","","","[13] convert TIME field correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","15","validateRecordNumbers","","","","","should throw error when the record number is mixed",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","19","convertFieldValue","","","","","[28] convert STATUS field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","17","readFile","","","","","can read utf8 encoded csv file correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","withIndexIterator","","","","","can iterate from data source with index",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[23] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[16] convert DATE field correctly",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","9","createSchema","","","","","userSelected should create schema correctly with updateKey",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","5","stringifier","","","","","should stringify records as csv correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","convertFieldValue","","","","","[8] convert CALC field correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","21","csvStringifier","","","","","should convert empty array to csv string correctly",""
"passed","Mon Feb 19 15:20:32 GMT 2024","Mon Feb 19 15:20:32 GMT 2024","102","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[26] convert GROUP_SELECT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","16","convertFieldValue","","","","","[15] convert MODIFIER field correctly",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","6","addRecords","","","","","should not fail",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","6","ProgressLogger","","","","","should show progress logs correctly with aborting",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","16","Helper functions","compareBuffers","","","","should return FALSE if two buffers are different",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","4","ParserError","","","","","should be constructed with CsvError",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","26","parseCsv","","","","","should convert csv string to JSON correctly (LF)",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","19","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE value is an empty array",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","4","DeleteAllRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","16","addRecords","","","","","should upload files correctly when attachmentsDir is given and with subtable",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","19","getAllRecords","","","","","should pass parameters to the apiClient correctly (with orderBy)",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","4","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: CliKintoneError)",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","4","Helper functions","generateCsvRow","","","","should generate CSV row correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","19","convertFieldValue","","","","","[21] convert DATETIME field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","12","convertFieldValue","","","","","[11] convert DROP_DOWN field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","9","convertFieldValue","","","","","[4] convert NUMBER field correctly",""
"passed","Mon Feb 19 15:20:33 GMT 2024","Mon Feb 19 15:20:34 GMT 2024","633","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.","","","","CliKintoneTest-13 Should return the error message when missing the --guest-space-id option and the app is in a guest space.",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","34","upsertRecords","","","","","should upsert records correctly with a Record Number field even if the Record Number field isn't specified as update key",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","6","StandardLogger","","","","","should display INFO message when calling logger with ""info"" level",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","7","addRecords","","","","","should pass parameters to the apiClient correctly",""
"passed","Mon Feb 19 15:20:32 GMT 2024","Mon Feb 19 15:20:32 GMT 2024","2","utils/operateFilename.ts","","","","","should replace a special character",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","21","getRecords","","","","","can download files to a specified directory",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","19","convertFieldValue","","","","","[22] convert USER_SELECT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","10","convertFieldValue","","","","","[7] convert DROP_DOWN field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","9","convertFieldValue","","","","","[3] convert MULTI_LINE_TEXT field correctly",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","15","Helper functions","compareBuffers","","","","should return TRUE if two buffers are the same",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","25","parseCsv","","","","","should convert csv string to JSON correctly (CR)",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","9","ParserError","","","","","should throw error when the record number field code is not found",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","17","convertFieldValue","","","","","[20] convert FILE field correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","5","ProgressLogger","","","","","should show progress logs correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","14","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included with attachmentsDir option",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[17] convert DATE field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","30","upsertRecords","","","","","should throw error when the field in table specified in schema does not exist on input record",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","convertFieldValue","","","","","[9] convert UPDATED_TIME field correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","18","csvStringifier","","","","","should convert kintone records to csv string correctly when SUBTABLE included without attachmentsDir option",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","6","File Generator functions","Generate file success","","","","should generate file correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","convertFieldValue","","","","","[10] convert CREATED_TIME field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","3","AddRecordsError","","","","","should return error message",""
"failed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","120","","CliKintoneTest-1 Should return the error message when specifying unknown option","","","","CliKintoneTest-1 Should return the error message when specifying unknown option",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","3","DeleteAllRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","8","createSchema","","","","","userSelected should create schema correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","10","deleteAllRecords","","","","","should throw error when API response is error",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","22","api","","","","","should pass information of proxy server to the apiClient correctly",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","19","api","","","","","should prioritize username and password over apiToken",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","5","hasAppCode","","","","","should pass (input: 123, appCode: , result: false)",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","23","parseCsv","","","","","should convert csv string to JSON correctly (CRLF)",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","10","userSelected","","","","","should throw an Error if specified field does not exist",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","19","convertFieldValue","","","","","[27] convert CATEGORY field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","10","convertFieldValue","","","","","[6] convert LINK field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","20","convertFieldValue","","","","","[27] convert GROUP_SELECT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","12","convertFieldValue","","","","","[14] convert FILE field correctly",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:32 GMT 2024","1152","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","3","ParserError","","","","","should be constructed with string cause",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","StandardLogger","","","","","should not display any message when calling logger with 'none' level",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:29 GMT 2024","12","csvStringifier","","","","","should convert kintone records to csv string correctly when FILE included and without attachmentsDir option",""
"passed","Mon Feb 19 15:20:36 GMT 2024","Mon Feb 19 15:20:37 GMT 2024","594","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)","","","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","7","StandardLogger","","","","","should display WARN message when calling logger with ""warn"" level",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[22] convert USER_SELECT field correctly",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","20","api","","","","","should pass basic auth params to the apiClient correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","convertFieldValue","","","","","[9] convert CHECK_BOX field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","10","convertFieldValue","","","","","[7] convert RICH_TEXT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","6","groupByKey","","","","","can separate date source by group",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","25","upsertRecords","","","","","should throw error when update key field is not unique",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","14","File Generator functions","","","","","should throw error when file path is invalid",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","11","convertFieldValue","","","","","[10] convert RADIO_BUTTON field correctly",""
"passed","Mon Feb 19 15:20:27 GMT 2024","Mon Feb 19 15:20:27 GMT 2024","13","deleteRecords","","","","","should throw error when API response is error",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","16","convertFieldValue","","","","","[14] convert CREATOR field correctly",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","13","validateRecordNumbers","","","","","should throw error when the record number is empty",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","18","convertFieldValue","","","","","[21] convert USER_SELECT field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","14","hasAppCode","","","","","should throw with invalid error (input: Hoge-123, appCode: )",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","6","StandardLogger","","","","","should display ERROR message when calling logger with ""error"" level",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","convertFieldValue","","","","","[0] convert RECORD_NUMBER field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","13","File Generator functions","","","","","should throw error when generating unsupported file extension",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","10","getRecords","","","","","should not be failed",""
"passed","Mon Feb 19 15:20:28 GMT 2024","Mon Feb 19 15:20:28 GMT 2024","12","validateRecordNumbers","","","","","should throw error when the record number is invalid",""
"passed","Mon Feb 19 15:20:25 GMT 2024","Mon Feb 19 15:20:25 GMT 2024","21","api","","","","","should pass information of client certificate to the apiClient correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","convertFieldValue","","","","","[1] convert SINGLE_LINE_TEXT field correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","8","StandardLogger","","","","","should display the correct log message with multiple lines message",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","5","StandardLogger","","","","","should display DEBUG message when calling logger with ""debug"" level",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","112","","CliKintoneTest-5 Should return the error message when lacking of --base-url option","","","","CliKintoneTest-5 Should return the error message when lacking of --base-url option",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","24","readFile","","","","","can read sjis encoded csv file correctly",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","16","upsertRecords","","","","","should upsert records with correct order",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","5","CliKintoneError","","","","","toStringCause should output the correct sentence. (inner: KintoneRestAPIError with GAIA_IL23)",""
"passed","Mon Feb 19 15:20:31 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","18","isMismatchEncoding","","","","","should detect the mismatch encoding correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","5","logHandler","","","","","should set ""debug"" to the log config level when verbose argument is true",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","4","DeleteRecordsError","","","","","should return error message",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:30 GMT 2024","18","readFile","","","","","throws error if format is JSON and encoding is not 'utf8'",""
"passed","Mon Feb 19 15:20:26 GMT 2024","Mon Feb 19 15:20:26 GMT 2024","20","convertFieldValue","","","","","[24] convert ORGANIZATION_SELECT field correctly",""
"passed","Mon Feb 19 15:20:30 GMT 2024","Mon Feb 19 15:20:31 GMT 2024","6","logHandler","","","","","should set ""error"" to the log config level when log-level argument is ""error""",""
