"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 06:44:31 GMT 2024","Wed Jan 17 06:44:34 GMT 2024","3074","","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.","","","","CliKintoneTest-46 Should return the error message when upserting with a non-prohibit duplicate values Text field.",""
"passed","Wed Jan 17 06:43:03 GMT 2024","Wed Jan 17 06:43:07 GMT 2024","4055","","CliKintoneTest-30 Should import the records successfully with username and password.","","","","CliKintoneTest-30 Should import the records successfully with username and password.",""
"passed","Wed Jan 17 06:43:38 GMT 2024","Wed Jan 17 06:43:49 GMT 2024","11733","","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.","","","","CliKintoneTest-38 Should import the records successfully with multiple attachments on different fields in a record.",""
"passed","Wed Jan 17 06:42:23 GMT 2024","Wed Jan 17 06:42:28 GMT 2024","4072","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.","","","","CliKintoneTest-111 Should return the record contents when exporting the record with --encoding option is utf8.",""
"passed","Wed Jan 17 06:41:21 GMT 2024","Wed Jan 17 06:41:29 GMT 2024","8042","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.","","","","CliKintoneTest-92 Should return the record contents and download attachments successfully with attachments in different records.",""
"passed","Wed Jan 17 06:38:32 GMT 2024","Wed Jan 17 06:38:37 GMT 2024","5598","","CliKintoneTest-127 Should delete the records of the app in a space.","","","","CliKintoneTest-127 Should delete the records of the app in a space.",""
"passed","Wed Jan 17 06:41:29 GMT 2024","Wed Jan 17 06:41:37 GMT 2024","7891","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.","","","","CliKintoneTest-93 Should return the record contents and download attachments successfully with attachments in a record.",""
"passed","Wed Jan 17 06:40:08 GMT 2024","Wed Jan 17 06:40:09 GMT 2024","649","","CliKintoneTest-154 Should return the error message when specifying an encoded utf8 CSV file, and --encoding option is sjis.","","","","CliKintoneTest-154 Should return the error message when specifying an encoded utf8 CSV file, and --encoding option is sjis.",""
"passed","Wed Jan 17 06:43:18 GMT 2024","Wed Jan 17 06:43:19 GMT 2024","673","","CliKintoneTest-34 Should return the error message when importing non-existent attachment.","","","","CliKintoneTest-34 Should return the error message when importing non-existent attachment.",""
"passed","Wed Jan 17 06:42:54 GMT 2024","Wed Jan 17 06:42:59 GMT 2024","4143","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.","","","","CliKintoneTest-26 Should import the records successfully with two valid API Token in different apps.",""
"passed","Wed Jan 17 06:40:49 GMT 2024","Wed Jan 17 06:40:50 GMT 2024","627","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.","","","","CliKintoneTest-84 Should return the error message when exporting the record with duplicated API Tokens in same app.",""
"passed","Wed Jan 17 06:39:04 GMT 2024","Wed Jan 17 06:39:05 GMT 2024","670","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.","","","","CliKintoneTest-138 Should return the error message when deleting records with an unsupported file.",""
"passed","Wed Jan 17 06:42:44 GMT 2024","Wed Jan 17 06:42:45 GMT 2024","1224","","CliKintoneTest-20 Should return the error message when the user has no privilege to add records.","","","","CliKintoneTest-20 Should return the error message when the user has no privilege to add records.",""
"passed","Wed Jan 17 06:42:01 GMT 2024","Wed Jan 17 06:42:05 GMT 2024","4077","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.","","","","CliKintoneTest-99 Should return the error message when exporting the record with invalid order by query.",""
"passed","Wed Jan 17 06:38:23 GMT 2024","Wed Jan 17 06:38:23 GMT 2024","106","","CliKintoneTest-10 Should return the error message when lacking of --app option","","","","CliKintoneTest-10 Should return the error message when lacking of --app option",""
"passed","Wed Jan 17 06:38:23 GMT 2024","Wed Jan 17 06:38:23 GMT 2024","99","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format","","","","CliKintoneTest-9 Should return the error message when the baseUrl is not URL format",""
"passed","Wed Jan 17 06:38:43 GMT 2024","Wed Jan 17 06:38:48 GMT 2024","4932","","CliKintoneTest-129 Should delete all records of a specified app","","","","CliKintoneTest-129 Should delete all records of a specified app",""
"passed","Wed Jan 17 06:44:55 GMT 2024","Wed Jan 17 06:44:59 GMT 2024","4081","","CliKintoneTest-51 Should import the records successfully with --fields specified.","","","","CliKintoneTest-51 Should import the records successfully with --fields specified.",""
"passed","Wed Jan 17 06:38:22 GMT 2024","Wed Jan 17 06:38:22 GMT 2024","108","","CliKintoneTest-5 Should return the error message when lacking of --base-url option","","","","CliKintoneTest-5 Should return the error message when lacking of --base-url option",""
"passed","Wed Jan 17 06:40:47 GMT 2024","Wed Jan 17 06:40:47 GMT 2024","625","","CliKintoneTest-82 Should return the error message when exporting the record with a draft API Token.","","","","CliKintoneTest-82 Should return the error message when exporting the record with a draft API Token.",""
"passed","Wed Jan 17 06:38:21 GMT 2024","Wed Jan 17 06:38:21 GMT 2024","110","","CliKintoneTest-1 Should return the error message when specifying unknown option","","","","CliKintoneTest-1 Should return the error message when specifying unknown option",""
"passed","Wed Jan 17 06:39:27 GMT 2024","Wed Jan 17 06:39:37 GMT 2024","9727","","CliKintoneTest-142 Should delete the records of the app that have set the App Code, and the Record_number does not contain the App Code.","","","","CliKintoneTest-142 Should delete the records of the app that have set the App Code, and the Record_number does not contain the App Code.",""
"passed","Wed Jan 17 06:45:20 GMT 2024","Wed Jan 17 06:45:24 GMT 2024","4075","","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.","","","","CliKintoneTest-63 Should import the records successfully with --encoding option is sjis.",""
"passed","Wed Jan 17 06:40:50 GMT 2024","Wed Jan 17 06:40:54 GMT 2024","4179","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.","","","","CliKintoneTest-85 Should return the record contents with two valid API tokens in different apps.",""
"passed","Wed Jan 17 06:44:01 GMT 2024","Wed Jan 17 06:44:10 GMT 2024","8524","","CliKintoneTest-40 Should import the records successfully with .txt attachment.","","","","CliKintoneTest-40 Should import the records successfully with .txt attachment.",""
"passed","Wed Jan 17 06:44:44 GMT 2024","Wed Jan 17 06:44:48 GMT 2024","3149","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.","","","","CliKintoneTest-48 Should return the error message when upserting with a non-prohibit duplicate values Number field.",""
"passed","Wed Jan 17 06:44:10 GMT 2024","Wed Jan 17 06:44:10 GMT 2024","665","","CliKintoneTest-42 Should return the error message when importing an unsupported file type.","","","","CliKintoneTest-42 Should return the error message when importing an unsupported file type.",""
"passed","Wed Jan 17 06:43:00 GMT 2024","Wed Jan 17 06:43:03 GMT 2024","2866","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.","","","","CliKintoneTest-29 Should return the error message when updating records with an API Token without View/Edit permission.",""
"passed","Wed Jan 17 06:40:16 GMT 2024","Wed Jan 17 06:40:21 GMT 2024","5327","","CliKintoneTest-168 Should delete the records when specifying ""Y"" in the confirmation prompt.","","","","CliKintoneTest-168 Should delete the records when specifying ""Y"" in the confirmation prompt.",""
"passed","Wed Jan 17 06:44:10 GMT 2024","Wed Jan 17 06:44:10 GMT 2024","109","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.","","","","CliKintoneTest-41 Should return the error message when lacking of --file-path option.",""
"passed","Wed Jan 17 06:40:55 GMT 2024","Wed Jan 17 06:40:59 GMT 2024","4236","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.","","","","CliKintoneTest-87 Should return the record contents in CSV format with --username and --password options.",""
"passed","Wed Jan 17 06:42:59 GMT 2024","Wed Jan 17 06:43:00 GMT 2024","1176","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.","","","","CliKintoneTest-28 Should return the error message when importing records with an API Token without Add permission.",""
"passed","Wed Jan 17 06:39:15 GMT 2024","Wed Jan 17 06:39:18 GMT 2024","2837","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.","","","","CliKintoneTest-140 Should return the error message when deleting records with non-existent record number.",""
"passed","Wed Jan 17 06:45:16 GMT 2024","Wed Jan 17 06:45:20 GMT 2024","3589","","CliKintoneTest-62 Should import the records successfully with --encoding option is utf8.","","","","CliKintoneTest-62 Should import the records successfully with --encoding option is utf8.",""
"passed","Wed Jan 17 06:42:15 GMT 2024","Wed Jan 17 06:42:16 GMT 2024","1137","","CliKintoneTest-103 Should return the error message when exporting records with --fields specified, including fields within a table.","","","","CliKintoneTest-103 Should return the error message when exporting records with --fields specified, including fields within a table.",""
"passed","Wed Jan 17 06:40:09 GMT 2024","Wed Jan 17 06:40:09 GMT 2024","109","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.","","","","CliKintoneTest-155 Should return the error message when specifying an unsupported encoding.",""
"passed","Wed Jan 17 06:42:53 GMT 2024","Wed Jan 17 06:42:54 GMT 2024","606","","CliKintoneTest-24 Should return the error message when importing records with draft API Token.","","","","CliKintoneTest-24 Should return the error message when importing records with draft API Token.",""
"passed","Wed Jan 17 06:41:37 GMT 2024","Wed Jan 17 06:41:44 GMT 2024","7014","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.","","","","CliKintoneTest-94 Should return the record contents and download attachments successfully with a TXT file.",""
"passed","Wed Jan 17 06:42:09 GMT 2024","Wed Jan 17 06:42:13 GMT 2024","4147","","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.","","","","CliKintoneTest-101 Should return the record contents when exporting the record with --fields specified, including multiple existent field codes.",""
"passed","Wed Jan 17 06:38:55 GMT 2024","Wed Jan 17 06:39:04 GMT 2024","9316","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.","","","","CliKintoneTest-135 Should delete the specified records successfully by --file-path option.",""
"passed","Wed Jan 17 06:39:04 GMT 2024","Wed Jan 17 06:39:04 GMT 2024","111","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.","","","","CliKintoneTest-136 Should return the error message when deleting records with a lacking value of --file-path option.",""
"passed","Wed Jan 17 06:40:27 GMT 2024","Wed Jan 17 06:40:32 GMT 2024","5886","","CliKintoneTest-170 Should not delete the records when pressing Enter (without a specific answer) in the confirmation prompt.","","","","CliKintoneTest-170 Should not delete the records when pressing Enter (without a specific answer) in the confirmation prompt.",""
"passed","Wed Jan 17 06:38:25 GMT 2024","Wed Jan 17 06:38:26 GMT 2024","753","","CliKintoneTest-15 Should return the error message when the API token is incorrect","","","","CliKintoneTest-15 Should return the error message when the API token is incorrect",""
"passed","Wed Jan 17 06:38:23 GMT 2024","Wed Jan 17 06:38:23 GMT 2024","97","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS","","","","CliKintoneTest-8 Should return the error message when the protocol of baseUrl is not HTTPS",""
"passed","Wed Jan 17 06:45:03 GMT 2024","Wed Jan 17 06:45:05 GMT 2024","1861","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.","","","","CliKintoneTest-53 Should return the error message when importing records with --fields specified, including existent and non-existent field codes.",""
"passed","Wed Jan 17 06:42:32 GMT 2024","Wed Jan 17 06:42:32 GMT 2024","108","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.","","","","CliKintoneTest-113 Should return the error message when exporting the record with an unsupported character encoding.",""
"passed","Wed Jan 17 06:44:59 GMT 2024","Wed Jan 17 06:45:03 GMT 2024","4090","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.","","","","CliKintoneTest-52 Should import the records successfully with --fields specified multiple existent field codes.",""
"passed","Wed Jan 17 06:40:54 GMT 2024","Wed Jan 17 06:40:55 GMT 2024","636","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.","","","","CliKintoneTest-86 Should return the error message when exporting the record with multiple API tokens, including a valid API token and an invalid API token.",""
"passed","Wed Jan 17 06:44:10 GMT 2024","Wed Jan 17 06:44:10 GMT 2024","113","","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.","","","","CliKintoneTest-43 Should return the error message when importing a non-existent CSV file.",""
"passed","Wed Jan 17 06:40:09 GMT 2024","Wed Jan 17 06:40:10 GMT 2024","1305","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.","","","","CliKintoneTest-166 Should return the warning message when the specified app does not have any records.",""
"passed","Wed Jan 17 06:42:49 GMT 2024","Wed Jan 17 06:42:53 GMT 2024","4033","","CliKintoneTest-22 Should import records to app with --api-token and --username, --password successfully.","","","","CliKintoneTest-22 Should import records to app with --api-token and --username, --password successfully.",""
"passed","Wed Jan 17 06:38:22 GMT 2024","Wed Jan 17 06:38:22 GMT 2024","98","","CliKintoneTest-4 Should return the help description by --help","","","","CliKintoneTest-4 Should return the help description by --help",""
"passed","Wed Jan 17 06:43:19 GMT 2024","Wed Jan 17 06:43:27 GMT 2024","8468","","CliKintoneTest-35 Should import the records successfully with attachment.","","","","CliKintoneTest-35 Should import the records successfully with attachment.",""
"passed","Wed Jan 17 06:45:05 GMT 2024","Wed Jan 17 06:45:07 GMT 2024","1866","","CliKintoneTest-54 Should return the error message when importing records with --fields specified, including fields within a table.","","","","CliKintoneTest-54 Should return the error message when importing records with --fields specified, including fields within a table.",""
"passed","Wed Jan 17 06:41:48 GMT 2024","Wed Jan 17 06:41:52 GMT 2024","4060","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.","","","","CliKintoneTest-96 Should return the error message when exporting the record with invalid condition query.",""
"passed","Wed Jan 17 06:45:25 GMT 2024","Wed Jan 17 06:45:37 GMT 2024","11424","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.","","","","CliKintoneTest-75 Should delete attachments successfully when upserting records without the attachment field.",""
"passed","Wed Jan 17 06:39:18 GMT 2024","Wed Jan 17 06:39:27 GMT 2024","9591","","CliKintoneTest-141 Should delete the records of the app that have set the App Code, and the Record_number contains the App Code.","","","","CliKintoneTest-141 Should delete the records of the app that have set the App Code, and the Record_number contains the App Code.",""
"passed","Wed Jan 17 06:38:21 GMT 2024","Wed Jan 17 06:38:22 GMT 2024","100","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand","","","","CliKintoneTest-2 Should return the error message when specifying unknown subcommand",""
"passed","Wed Jan 17 06:40:10 GMT 2024","Wed Jan 17 06:40:16 GMT 2024","5366","","CliKintoneTest-167 Should not delete the records when specifying ""N"" in the confirmation prompt.","","","","CliKintoneTest-167 Should not delete the records when specifying ""N"" in the confirmation prompt.",""
"passed","Wed Jan 17 06:42:16 GMT 2024","Wed Jan 17 06:42:19 GMT 2024","3513","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.","","","","CliKintoneTest-104 Should return the record contents when exporting the record with --fields specified, including field code of the table.",""
"passed","Wed Jan 17 06:42:19 GMT 2024","Wed Jan 17 06:42:23 GMT 2024","3590","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified","","","","CliKintoneTest-109 Should return the record contents when exporting the record with correct --guest-space-id specified",""
"passed","Wed Jan 17 06:38:26 GMT 2024","Wed Jan 17 06:38:27 GMT 2024","669","","CliKintoneTest-17 Should return the error message when the user information is incorrect","","","","CliKintoneTest-17 Should return the error message when the user information is incorrect",""
"passed","Wed Jan 17 06:38:54 GMT 2024","Wed Jan 17 06:38:55 GMT 2024","614","","CliKintoneTest-133 Should return the error message when deleting records with valid and invalid API Tokens.","","","","CliKintoneTest-133 Should return the error message when deleting records with valid and invalid API Tokens.",""
"passed","Wed Jan 17 06:45:24 GMT 2024","Wed Jan 17 06:45:25 GMT 2024","1345","","CliKintoneTest-64 Should return the error message when importing records with an unsupported character code.","","","","CliKintoneTest-64 Should return the error message when importing records with an unsupported character code.",""
"passed","Wed Jan 17 06:45:41 GMT 2024","Wed Jan 17 06:45:42 GMT 2024","1257","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.","","","","CliKintoneTest-77 Should return the error message when importing with empty input for the required field.",""
"passed","Wed Jan 17 06:40:08 GMT 2024","Wed Jan 17 06:40:08 GMT 2024","112","","CliKintoneTest-153 Should return the error message when specifying an encoded sjis CSV file, and --encoding option is utf8.","","","","CliKintoneTest-153 Should return the error message when specifying an encoded sjis CSV file, and --encoding option is utf8.",""
"passed","Wed Jan 17 06:45:10 GMT 2024","Wed Jan 17 06:45:14 GMT 2024","4194","","CliKintoneTest-60 Should import the records successfully with the correct guest space id.","","","","CliKintoneTest-60 Should import the records successfully with the correct guest space id.",""
"passed","Wed Jan 17 06:38:37 GMT 2024","Wed Jan 17 06:38:43 GMT 2024","5384","","CliKintoneTest-128 Should delete records when specifying an API Token and including username/password.","","","","CliKintoneTest-128 Should delete records when specifying an API Token and including username/password.",""
"passed","Wed Jan 17 06:42:32 GMT 2024","Wed Jan 17 06:42:37 GMT 2024","5739","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records","","","","CliKintoneTest-124 Should return the record contents successfully, including table data, when exporting the records",""
"passed","Wed Jan 17 06:39:59 GMT 2024","Wed Jan 17 06:40:08 GMT 2024","9701","","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.","","","","CliKintoneTest-152 Should delete the records successfully with an encoded sjis CSV file, and --encoding option is sjis.",""
"passed","Wed Jan 17 06:38:25 GMT 2024","Wed Jan 17 06:38:25 GMT 2024","613","","CliKintoneTest-14 Should return the error message when no authorized information","","","","CliKintoneTest-14 Should return the error message when no authorized information",""
"passed","Wed Jan 17 06:38:23 GMT 2024","Wed Jan 17 06:38:23 GMT 2024","107","","CliKintoneTest-11 Should return the error message when lacking the value of --app option","","","","CliKintoneTest-11 Should return the error message when lacking the value of --app option",""
"passed","Wed Jan 17 06:40:33 GMT 2024","Wed Jan 17 06:40:35 GMT 2024","1708","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.","","","","CliKintoneTest-78 Should return the error message when the user has no privilege to view records.",""
"passed","Wed Jan 17 06:38:22 GMT 2024","Wed Jan 17 06:38:23 GMT 2024","1155","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain","","","","CliKintoneTest-6 Should return the error message when the baseUrl is non-existent subdomain",""
"passed","Wed Jan 17 06:41:03 GMT 2024","Wed Jan 17 06:41:07 GMT 2024","4273","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.","","","","CliKintoneTest-89 Should return the record contents in CSV format with --username and -p options.",""
"passed","Wed Jan 17 06:38:22 GMT 2024","Wed Jan 17 06:38:22 GMT 2024","94","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`","","","","CliKintoneTest-3 Should return the cli-kintone version in correct format when using `cli-kintone --version`",""
"passed","Wed Jan 17 06:38:48 GMT 2024","Wed Jan 17 06:38:49 GMT 2024","635","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.","","","","CliKintoneTest-131 Should return the error message when deleting records with two valid API Token.",""
"passed","Wed Jan 17 06:42:23 GMT 2024","Wed Jan 17 06:42:23 GMT 2024","641","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id","","","","CliKintoneTest-110 Should return the error message when exporting the record with incorrect --guest-space-id",""
"passed","Wed Jan 17 06:41:14 GMT 2024","Wed Jan 17 06:41:21 GMT 2024","6833","","CliKintoneTest-91 Should return the record contents and download attachments successfully to a non-existent directory.","","","","CliKintoneTest-91 Should return the record contents and download attachments successfully to a non-existent directory.",""
"passed","Wed Jan 17 06:39:37 GMT 2024","Wed Jan 17 06:39:39 GMT 2024","1724","","CliKintoneTest-143 Should return the error message when deleting records with incorrect App Code.","","","","CliKintoneTest-143 Should return the error message when deleting records with incorrect App Code.",""
"passed","Wed Jan 17 06:40:38 GMT 2024","Wed Jan 17 06:40:43 GMT 2024","4211","","CliKintoneTest-80 Should return the record contents in CSV format with an invalid --api-token and a valid --username/--password.","","","","CliKintoneTest-80 Should return the record contents in CSV format with an invalid --api-token and a valid --username/--password.",""
"passed","Wed Jan 17 06:44:34 GMT 2024","Wed Jan 17 06:44:44 GMT 2024","10198","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.","","","","CliKintoneTest-47 Should upsert the records successfully with --update-key is a Number field.",""
"passed","Wed Jan 17 06:38:49 GMT 2024","Wed Jan 17 06:38:54 GMT 2024","4898","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.","","","","CliKintoneTest-132 Should delete records of specified app successfully with two valid API Tokens in different apps.",""
"passed","Wed Jan 17 06:42:28 GMT 2024","Wed Jan 17 06:42:32 GMT 2024","4076","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.","","","","CliKintoneTest-112 Should return the record contents when exporting the record with --encoding option is sjis.",""
"passed","Wed Jan 17 06:38:28 GMT 2024","Wed Jan 17 06:38:32 GMT 2024","3860","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.","","","","CliKintoneTest-126 Should return the error message with an API Token without Delete permission.",""
"passed","Wed Jan 17 06:42:40 GMT 2024","Wed Jan 17 06:42:44 GMT 2024","3520","","CliKintoneTest-23 Should import the records with API Token successfully.","","","","CliKintoneTest-23 Should import the records with API Token successfully.",""
"passed","Wed Jan 17 06:38:27 GMT 2024","Wed Jan 17 06:38:28 GMT 2024","640","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)","","","","CliKintoneTest-19 Should return the error message when incorrect authorization information (password)",""
"passed","Wed Jan 17 06:43:07 GMT 2024","Wed Jan 17 06:43:11 GMT 2024","4086","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.","","","","CliKintoneTest-31 Should import the records successfully with username (-u option) and password.",""
"passed","Wed Jan 17 06:44:51 GMT 2024","Wed Jan 17 06:44:55 GMT 2024","4035","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.","","","","CliKintoneTest-50 Should return the error message when upserting with an API Token without Edit permission.",""
"passed","Wed Jan 17 06:40:35 GMT 2024","Wed Jan 17 06:40:38 GMT 2024","3643","","CliKintoneTest-79 Should return the record contents in CSV format of the app in a space.","","","","CliKintoneTest-79 Should return the record contents in CSV format of the app in a space.",""
"passed","Wed Jan 17 06:42:54 GMT 2024","Wed Jan 17 06:42:54 GMT 2024","619","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.","","","","CliKintoneTest-25 Should return the error message when importing records with two valid API Token.",""
"passed","Wed Jan 17 06:38:27 GMT 2024","Wed Jan 17 06:38:27 GMT 2024","631","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)","","","","CliKintoneTest-18 Should return the error message when authorization information is incomplete (password)",""
"passed","Wed Jan 17 06:43:49 GMT 2024","Wed Jan 17 06:44:01 GMT 2024","11630","","CliKintoneTest-39 Should import the records successfully with multiple attachments on different records.","","","","CliKintoneTest-39 Should import the records successfully with multiple attachments on different records.",""
"passed","Wed Jan 17 06:45:14 GMT 2024","Wed Jan 17 06:45:16 GMT 2024","1822","","CliKintoneTest-61 Should return the error message when the guest space does not exist.","","","","CliKintoneTest-61 Should return the error message when the guest space does not exist.",""
"passed","Wed Jan 17 06:39:43 GMT 2024","Wed Jan 17 06:39:48 GMT 2024","4778","","CliKintoneTest-149 Should delete the records of the app in a guest space.","","","","CliKintoneTest-149 Should delete the records of the app in a guest space.",""
